loan_id,user_id,loan_timestamp,loan_amount,loan_purpose,outcome,interest,visit_id,zip_code,name,birthday,city,ssn,gender,cid,campaign_referrer
5274179,37927839,1510959675,170000,Home purchase,ACCEPTED,14,,ΤΚ 51639,Ματίνα Μηλιάδου,1970-08-19,Άρτα,823-34-3387,F,37927839,
47365368,19030433,1555711000,30000,Home purchase,REJECTED,8.7,,316 00,Αγάπη Πίσπα,1970-01-03,Άρτα,317-81-7762,M,19030433,
55623240,59817378,1549243209,50000,Refinance existing loans,REJECTED,14,,ΤΚ 314 22,Βενετία Δημτσούδη,1989-06-11,Άρτα,904-71-0800,F,59817378,
12613485,40026786,1524305654,120000,Buying a pet,ACCEPTED,14,,87300,Στεφανία Χρυσάφη,1995-04-18,Άρτα,806-42-7853,F,40026786,
41179433,91951779,1534689734,240000,Refinance existing loans,REJECTED,14,,ΤΚ 63104,Ηλέκτρα Ξανθοπούλου,1981-06-11,Άρτα,665-16-1432,M,91951779,
50528356,91951779,1510857137,40000,Refinance existing loans,REJECTED,7,,ΤΚ 63104,Ηλέκτρα Ξανθοπούλου,1981-06-11,Άρτα,665-16-1432,M,91951779,
55782497,74618022,1513645303,60000,buying a pet,REJECTED,7,,ΤΚ 745 36,Θεοφάνης Πλιάτσικας,1974-09-29,Άρτα,500-84-8600,M,74618022,
59722745,46712488,1547856803,30000,Refinance existing loans,ACCEPTED,8.7,48044527,ΤΚ 342 34,Βικτωρία Καλούδη,1972-05-01,Άρτα,563-67-5117,F,46712488,"display1,Google - display3,Facebook"
29809094,46712488,1521034539,70000,Buying a pet,ACCEPTED,6.7,,ΤΚ 342 34,Βικτωρία Καλούδη,1972-05-01,Άρτα,563-67-5117,F,46712488,
46071287,36422059,1550080672,60000,home purchase,ACCEPTED,8.7,,313 50,Ματθαίος Χητός,1971-07-02,Άρτα,913-19-5940,F,36422059,
92809814,69860523,1522853993,80000,Refinance existing loans,REJECTED,14,,ΤΚ 62345,Σώζων Καρακαστανιάς,1977-01-24,Άρτα,170-35-8926,F,69860523,
77442567,69860523,1548230429,280000,home purchase,ACCEPTED,14,,ΤΚ 62345,Σώζων Καρακαστανιάς,1977-01-24,Άρτα,170-35-8926,F,69860523,
59225581,48485551,1564166882,200000,Buying a pet,ACCEPTED,6.7,34009880,ΤΚ 887 59,Αθανασία Φασατάκη,1994-12-24,Άρτα,479-35-4027,M,48485551,"display2,Google - display3,Google - display1,Facebook - display1,Facebook - display2,Facebook"
98988297,48485551,1518826618,240000,Buying a pet,ACCEPTED,7,,ΤΚ 887 59,Αθανασία Φασατάκη,1994-12-24,Άρτα,479-35-4027,M,48485551,
59799779,16972720,1550744053,220000,Buying a pet,ACCEPTED,14,58198196,ΤΚ 46773,Βάιος Σταμόπουλος,1973-06-24,Άρτα,758-65-8610,M,16972720,"display1,Twitter - display3,Twitter - display3,Twitter"
90649427,15590835,1520429230,150000,Buying a pet,REJECTED,8.7,17216301,ΤΚ 93110,Θεοχαρούλα Μακρή,1989-09-24,Άρτα,272-71-7667,M,15590835,"display2,Google - display3,Google"
69860471,15590835,1562984766,270000,Home purchase,REJECTED,14,,ΤΚ 93110,Θεοχαρούλα Μακρή,1989-09-24,Άρτα,272-71-7667,M,15590835,
54617328,46665140,1564811244,170000,Home purchase,ACCEPTED,7,,304 91,Μαργιέττα Τσετσέρη,1982-09-06,Άρτα,720-32-9209,F,46665140,
12238408,46665140,1507139102,100000,Buying a pet,REJECTED,6.7,22635104,304 91,Μαργιέττα Τσετσέρη,1982-09-06,Άρτα,720-32-9209,F,46665140,"display1,Facebook - display3,Facebook"
99723305,84049845,1557132492,80000,Home purchase,REJECTED,8.7,,609 85,Ζαφείριος Σεφέκος,1971-07-28,Άρτα,450-85-1632,F,84049845,
57335969,15898038,1520529159,280000,Home purchase,ACCEPTED,14,,884 73,Γιώργος Έψιμος,1990-06-13,Άρτα,695-55-4750,F,15898038,
91602630,61557943,1539215463,190000,Home purchase,ACCEPTED,6.7,,ΤΚ 58390,Αντιγόνη Λύτρα,1981-12-13,Άρτα,169-31-7315,F,61557943,
63740877,3479480,1540195223,200000,Refinance existing loans,ACCEPTED,8.7,,72381,Νίκη Κάκκα,1970-05-10,Άρτα,441-81-0980,F,3479480,
24580613,59564472,1535077742,190000,Home purchase,REJECTED,6.7,,298 65,Ανδροκλής Σεφέκος,1991-03-19,Άρτα,900-12-9551,F,59564472,
22191249,69013433,1510743354,170000,buying a pet,ACCEPTED,8.7,,778 42,Γραμματική-Οδύσσεια Μπεκάκου,1985-05-11,Άρτα,038-49-0994,F,69013433,
69547258,28279481,1530674181,260000,Home purchase,REJECTED,7,,58592,Ολύμπια Διοπούλου,1978-05-14,Άρτα,408-58-6763,M,28279481,
53041466,6721465,1507497359,90000,Refinance existing loans,REJECTED,14,,07342,Ηλίας Ακριώτης,1989-11-24,Άρτα,932-27-7194,M,6721465,
79907024,68023481,1550810339,180000,buying a pet,REJECTED,7,66051289,45178,Φλωρίνα Πέτρου,1975-10-13,Άρτα,117-82-1840,F,68023481,"display3,Google - display2,Facebook - display2,Facebook - display3,Facebook"
83989787,68023481,1508662623,200000,Buying a pet,ACCEPTED,8.7,,45178,Φλωρίνα Πέτρου,1975-10-13,Άρτα,117-82-1840,F,68023481,
14202499,95141563,1566967484,20000,Home purchase,REJECTED,7,,ΤΚ 91294,Τριαντάφυλλος Κουτσούρας,1979-09-17,Άρτα,648-60-8975,F,95141563,
92803807,95141563,1566572128,70000,Refinance existing loans,REJECTED,6.7,,ΤΚ 91294,Τριαντάφυλλος Κουτσούρας,1979-09-17,Άρτα,648-60-8975,F,95141563,
86442020,35591868,1523745409,260000,Home purchase,REJECTED,6.7,13518642,ΤΚ 774 73,Μαργιέττα Κόλλια,1976-06-04,Άρτα,195-49-3806,M,35591868,"display3,Google - display1,Twitter - display2,Twitter - display3,Twitter"
63059302,35591868,1563566597,290000,home purchase,ACCEPTED,8.7,,ΤΚ 774 73,Μαργιέττα Κόλλια,1976-06-04,Άρτα,195-49-3806,M,35591868,
91292702,45500860,1538503678,30000,Home purchase,ACCEPTED,6.7,,ΤΚ 376 81,Βενιζέλος Ορφανιώτης,1991-03-08,Άρτα,489-79-9709,F,45500860,
61527740,45500860,1538909542,120000,Home purchase,REJECTED,8.7,94497489,ΤΚ 376 81,Βενιζέλος Ορφανιώτης,1991-03-08,Άρτα,489-79-9709,F,45500860,"display3,Google - display2,Twitter - display3,Twitter"
35964807,87386044,1541282646,300000,Home purchase,REJECTED,7,,72122,Θεόδουλος Γρηγορίου,1992-02-08,Άρτα,089-44-3456,F,87386044,
51537021,57788606,1534185333,30000,buying a pet,ACCEPTED,8.7,19364731,ΤΚ 542 15,Γεράσιμος Χρυσουλής,1991-10-06,Άρτα,715-55-5481,M,57788606,"display2,Facebook - display3,Facebook"
66484279,61831871,1524595438,230000,Buying a pet,REJECTED,8.7,,ΤΚ 41723,Χαρίλαος Χαραλάμπους,1993-09-08,Άρτα,613-50-9697,M,61831871,
95690465,16528320,1536676917,180000,Refinance existing loans,ACCEPTED,8.7,,39508,Ιωακείμ Κουτσούρας,1974-02-04,Άρτα,048-25-2346,M,16528320,
16282529,16528320,1563068730,300000,Home purchase,ACCEPTED,6.7,45001649,39508,Ιωακείμ Κουτσούρας,1974-02-04,Άρτα,048-25-2346,M,16528320,"display1,Twitter - display3,Twitter - display3,Facebook"
61994358,8180417,1517926097,250000,Refinance existing loans,REJECTED,14,,95236,Στέργιος Μπερεδήμας,1984-10-17,Άρτα,848-66-5722,M,8180417,
98162129,99335620,1522024676,260000,Refinance existing loans,ACCEPTED,6.7,,ΤΚ 013 07,Χρυσούλα Κανελλοπούλου,1983-06-26,Άρτα,873-02-1569,M,99335620,
86527526,99335620,1513472127,250000,Refinance existing loans,REJECTED,6.7,80857879,ΤΚ 013 07,Χρυσούλα Κανελλοπούλου,1983-06-26,Άρτα,873-02-1569,M,99335620,"display3,Google - display2,Twitter"
75115274,91153348,1531622906,300000,Refinance existing loans,ACCEPTED,14,,ΤΚ 39899,Ιπποκράτης Καρακάξης,1981-09-28,Άρτα,480-57-4638,F,91153348,
98796537,91153348,1568109944,230000,Refinance existing loans,ACCEPTED,14,,ΤΚ 39899,Ιπποκράτης Καρακάξης,1981-09-28,Άρτα,480-57-4638,F,91153348,
26666559,53701318,1524921767,180000,buying a pet,ACCEPTED,6.7,,005 23,Φιλίππα Φραγκιαδάκη,1985-01-27,Άρτα,786-62-4876,M,53701318,
48680267,3388358,1566716136,100000,Refinance existing loans,REJECTED,7,,287 68,Ιορδάνης Φειδερόπουλος,1970-08-08,Άρτα,416-67-9310,F,3388358,
28178972,3388358,1552943332,280000,Refinance existing loans,REJECTED,14,,287 68,Ιορδάνης Φειδερόπουλος,1970-08-08,Άρτα,416-67-9310,F,3388358,
15758365,22597574,1551037770,180000,Home purchase,REJECTED,8.7,,263 40,Δαμιανή Κουζουλά,1990-09-16,Άρτα,446-20-8606,F,22597574,
87491536,46406857,1561984881,170000,buying a pet,ACCEPTED,7,,289 68,Σουλτάνα Παπανδρικοπούλου,1981-02-22,Άρτα,719-76-7738,F,46406857,
82321874,95072458,1529766446,270000,Refinance existing loans,ACCEPTED,14,,ΤΚ 03363,Στέλλιος Κακατσός,1970-05-16,Άρτα,892-83-0102,F,95072458,
46065910,95072458,1512545194,240000,Refinance existing loans,REJECTED,8.7,,ΤΚ 03363,Στέλλιος Κακατσός,1970-05-16,Άρτα,892-83-0102,F,95072458,
30495129,76114380,1527285129,270000,Refinance existing loans,REJECTED,8.7,45979790,ΤΚ 62808,Ανάργυρη Σκρεμμύδα,1975-01-22,Άρτα,614-27-8285,M,76114380,"display2,Google - display2,Twitter - display3,Facebook"
24831054,76114380,1556176220,150000,Buying a pet,REJECTED,14,,ΤΚ 62808,Ανάργυρη Σκρεμμύδα,1975-01-22,Άρτα,614-27-8285,M,76114380,
99674507,21897424,1524068903,300000,Buying a pet,ACCEPTED,14,46215292,33543,Λεωνιδιά Καζαντζή,1980-12-16,Άρτα,173-53-6910,F,21897424,"display1,Twitter"
31527134,56282323,1561281320,250000,Refinance existing loans,REJECTED,8.7,,21461,Υπαπαντή Ξηροτύρη,1970-12-16,Άρτα,770-14-8514,M,56282323,
47233400,12678870,1514241550,150000,buying a pet,REJECTED,14,,19508,Λουδοβίκος Βούκας,1987-08-27,Άρτα,875-28-9775,F,12678870,
23480506,64062422,1541328032,70000,Refinance existing loans,REJECTED,6.7,73780043,909 83,Γενοβέφα Σταμούλη,1988-11-11,Άρτα,043-74-3389,M,64062422,"display3,Facebook"
40340973,21820886,1538399897,240000,Refinance existing loans,ACCEPTED,14,15729428,20100,Παράσχος Βακαλάκης,1972-02-23,Άρτα,469-73-7420,M,21820886,"display1,Google - display3,Facebook"
10576159,69770455,1511718626,280000,Refinance existing loans,ACCEPTED,14,,ΤΚ 68866,Κωνσταντίνα Πανταζή,1983-01-11,Άρτα,175-10-9170,F,69770455,
22613472,69770455,1514991570,170000,Home purchase,REJECTED,8.7,,ΤΚ 68866,Κωνσταντίνα Πανταζή,1983-01-11,Άρτα,175-10-9170,F,69770455,
69920697,14122968,1530521662,250000,Refinance existing loans,ACCEPTED,6.7,,ΤΚ 84045,Τζένη Ζαρζάνη,1996-03-07,Άρτα,158-27-3172,M,14122968,
16956058,14122968,1534436459,70000,Refinance existing loans,REJECTED,7,89624476,ΤΚ 84045,Τζένη Ζαρζάνη,1996-03-07,Άρτα,158-27-3172,M,14122968,"display3,Google - display3,Twitter"
42533905,37149912,1546494887,240000,Refinance existing loans,REJECTED,14,40148658,14405,Μικές Σαμακίδης,1993-04-18,Άρτα,717-55-8911,M,37149912,"display1,Google - display1,Google - display3,Google - display2,Twitter - display2,Facebook"
33935974,37149912,1526366369,210000,Refinance existing loans,ACCEPTED,14,,14405,Μικές Σαμακίδης,1993-04-18,Άρτα,717-55-8911,M,37149912,
89634001,90385625,1561805885,270000,home purchase,REJECTED,8.7,,51342,Μαλαμάτη-Άρτεμις Μπότζα,1984-09-17,Άρτα,459-10-8488,F,90385625,
27911093,90385625,1524280587,190000,Buying a pet,REJECTED,8.7,,51342,Μαλαμάτη-Άρτεμις Μπότζα,1984-09-17,Άρτα,459-10-8488,F,90385625,
50915624,91805659,1556761427,80000,Refinance existing loans,ACCEPTED,7,,13484,Λεωνιδιά Σόφρα,1980-10-06,Άρτα,247-49-6484,F,91805659,
98044349,38751964,1566458910,240000,Refinance existing loans,REJECTED,7,,54022,Ραφαήλ Φωκάς,1987-04-29,Άρτα,760-60-5461,M,38751964,
99336803,38751964,1567944268,300000,buying a pet,ACCEPTED,8.7,,54022,Ραφαήλ Φωκάς,1987-04-29,Άρτα,760-60-5461,M,38751964,
39672656,59588317,1546525976,220000,Buying a pet,ACCEPTED,8.7,,09990,Γερασιμούλα Παπανάνου,1996-03-12,Άρτα,547-30-9765,M,59588317,
8983130,59588317,1526802245,280000,Refinance existing loans,ACCEPTED,14,,09990,Γερασιμούλα Παπανάνου,1996-03-12,Άρτα,547-30-9765,M,59588317,
26478274,16447453,1560214463,180000,Buying a pet,REJECTED,7,,ΤΚ 768 34,Ασημάκης Γκούσκος,1995-12-19,Άρτα,640-25-1718,F,16447453,
1303844,16447453,1527474556,80000,Refinance existing loans,ACCEPTED,8.7,,ΤΚ 768 34,Ασημάκης Γκούσκος,1995-12-19,Άρτα,640-25-1718,F,16447453,
38328637,42125535,1507592297,300000,Refinance existing loans,ACCEPTED,14,,76122,Σάββας Μανελίδης,1971-10-06,Άρτα,543-66-9382,F,42125535,
65892255,86926304,1543363865,50000,Refinance existing loans,REJECTED,6.7,,ΤΚ 83062,Φωτεινή Παπαχρήστου,1990-09-06,Άρτα,464-34-2135,M,86926304,
13110791,6863842,1528580245,300000,buying a pet,ACCEPTED,8.7,,16000,Νικολέτα Βαρσάμου,1985-07-11,Άρτα,128-16-3507,F,6863842,
67502476,6863842,1519718096,150000,Home purchase,REJECTED,8.7,,16000,Νικολέτα Βαρσάμου,1985-07-11,Άρτα,128-16-3507,F,6863842,
41566046,25291746,1543633824,120000,Buying a pet,REJECTED,14,,83543,Ταξιαρχία Κανταρελή,1971-03-16,Άρτα,783-51-6490,M,25291746,
44804402,30548451,1532846197,60000,Buying a pet,REJECTED,6.7,47308182,986 84,Ράλλης-Ειρηναίος Λάκκας,1992-05-26,Άρτα,750-19-0420,F,30548451,"display2,Google - display3,Twitter - display2,Facebook - display2,Facebook"
82118951,30548451,1510752216,230000,Refinance existing loans,REJECTED,6.7,,986 84,Ράλλης-Ειρηναίος Λάκκας,1992-05-26,Άρτα,750-19-0420,F,30548451,
76677761,80360420,1510637903,220000,Home purchase,REJECTED,8.7,45040121,77881,Νικόλαος Πιάγκος,1978-12-16,Άρτα,009-33-9377,F,80360420,"display1,Google - display2,Twitter"
72240984,49143783,1537492544,100000,Home purchase,REJECTED,8.7,53410515,49021,Αιμίλιος Δανελής,1982-12-14,Άρτα,938-10-0697,M,49143783,"display1,Twitter - display1,Facebook"
2071218,49800938,1562396979,70000,Buying a pet,ACCEPTED,8.7,,ΤΚ 84237,Ζαχαρένια Παπαδήμα,1993-02-05,Άρτα,029-45-8623,F,49800938,
25095286,96467946,1516254013,20000,buying a pet,REJECTED,8.7,,77804,Διδώ-Ευστρατία Σκυλογιάννη,1994-01-27,Άρτα,693-11-8361,M,96467946,
8899253,23681259,1530210437,180000,Home purchase,ACCEPTED,7,,144 27,Τιμόθεος Τσούμος,1987-08-20,Άρτα,346-94-8992,M,23681259,
13618490,23681259,1563002829,290000,Home purchase,ACCEPTED,7,,144 27,Τιμόθεος Τσούμος,1987-08-20,Άρτα,346-94-8992,M,23681259,
13462072,27912939,1528740022,280000,Buying a pet,REJECTED,14,,ΤΚ 75427,Ελπίς Τόγια,1977-10-11,Άρτα,666-46-2380,F,27912939,
7773785,22497518,1520915204,190000,Buying a pet,ACCEPTED,14,86653760,146 36,Ραλλία Τζιόβα,1990-08-17,Άρτα,424-53-2734,F,22497518,"display3,Google - display1,Twitter - display3,Twitter - display3,Facebook - display3,Facebook"
59040546,22497518,1530762540,30000,Buying a pet,ACCEPTED,7,,146 36,Ραλλία Τζιόβα,1990-08-17,Άρτα,424-53-2734,F,22497518,
7422263,79846385,1509583672,210000,Buying a pet,ACCEPTED,6.7,45155314,ΤΚ 269 15,Θεοδόσιος Ζώνιος,1995-01-09,Άρτα,437-86-9761,F,79846385,"display1,Twitter - display3,Twitter - display1,Facebook"
72539155,30620148,1561678280,30000,buying a pet,REJECTED,14,80999716,26371,Λητώ Φιλιάγκου,1973-08-18,Άρτα,210-46-0954,F,30620148,"display1,Twitter - display1,Twitter - display1,Facebook - display2,Facebook"
41020655,59207413,1549212145,260000,Buying a pet,ACCEPTED,7,96832039,97541,Τριαντάφυλλος Ραχωβίτσας,1980-09-07,Άρτα,943-80-7490,M,59207413,"display1,Google - display2,Google - display3,Google - display2,Twitter"
39718689,93687542,1510168944,50000,Home purchase,ACCEPTED,7,,ΤΚ 243 46,Ματθίλδη Ελευθερίου,1985-12-12,Άρτα,080-49-7557,F,93687542,
22000865,93687542,1522027466,50000,Home purchase,ACCEPTED,8.7,40015937,ΤΚ 243 46,Ματθίλδη Ελευθερίου,1985-12-12,Άρτα,080-49-7557,F,93687542,"display1,Google - display2,Facebook"
20387364,87848695,1534988897,300000,Refinance existing loans,REJECTED,8.7,,ΤΚ 16393,Αγαθόνικος Κελλάρης,1988-02-29,Άρτα,660-78-8464,F,87848695,
63304352,87848695,1552597368,70000,Refinance existing loans,REJECTED,8.7,,ΤΚ 16393,Αγαθόνικος Κελλάρης,1988-02-29,Άρτα,660-78-8464,F,87848695,
9733598,47438585,1530250460,260000,Refinance existing loans,REJECTED,7,,97442,Σουλτάνα Ασσαργιωτάκη,1991-12-15,Άρτα,730-11-0494,M,47438585,
74589299,26098683,1562016140,60000,Refinance existing loans,REJECTED,6.7,,ΤΚ 31297,Πολύβιος Αναστασόπουλος,1995-04-06,Άρτα,133-29-6157,M,26098683,
46240772,26098683,1556570270,230000,Home purchase,REJECTED,14,,ΤΚ 31297,Πολύβιος Αναστασόπουλος,1995-04-06,Άρτα,133-29-6157,M,26098683,
35923876,60329979,1512919945,30000,Refinance existing loans,REJECTED,8.7,,984 55,Ευδοκία Μυτάρη,1992-07-09,Άρτα,177-19-4376,F,60329979,
49560345,60329979,1524718310,280000,Buying a pet,ACCEPTED,6.7,61898537,984 55,Ευδοκία Μυτάρη,1992-07-09,Άρτα,177-19-4376,F,60329979,"display3,Twitter"
36186188,37133307,1521859866,50000,buying a pet,REJECTED,8.7,82368247,890 04,Ιγνάτιος Τσαγκρασούλης,1977-04-05,Άρτα,042-05-5523,F,37133307,"display3,Google - display1,Facebook"
8672264,27890172,1543227412,20000,Refinance existing loans,ACCEPTED,14,89557408,157 44,Κύρος Τσακανίκας,1985-03-03,Άρτα,394-02-2439,F,27890172,"display3,Google"
83226520,42393852,1510703105,80000,Refinance existing loans,ACCEPTED,7,,51831,Ερατώ Μαντά,1972-01-20,Άρτα,893-96-6602,F,42393852,
86293233,42393852,1507808899,100000,Buying a pet,REJECTED,6.7,,51831,Ερατώ Μαντά,1972-01-20,Άρτα,893-96-6602,F,42393852,
211822,84344573,1560801984,210000,Buying a pet,REJECTED,8.7,67599718,ΤΚ 17436,Κρινιώ Φωτακοπούλου,1984-11-23,Άρτα,822-93-7663,F,84344573,"display1,Facebook - display3,Facebook"
20797488,38954500,1536045270,270000,Refinance existing loans,REJECTED,7,,16245,Μαρίνα Δαμαλά,1983-04-28,Χίος,465-02-6094,M,38954500,
36464267,38954500,1539219617,170000,Refinance existing loans,ACCEPTED,14,,16245,Μαρίνα Δαμαλά,1983-04-28,Χίος,465-02-6094,M,38954500,
64291164,83755525,1561452471,150000,Refinance existing loans,REJECTED,6.7,,ΤΚ 11992,Αδαμάντιος Βλησαρούλης,1981-06-18,Χίος,184-71-1853,F,83755525,
35516248,87427845,1521884990,80000,Refinance existing loans,ACCEPTED,8.7,,46554,Ρωμανός Κομπολιάς,1984-10-11,Χίος,887-11-4524,M,87427845,
